id,cat0,cat1,cat2,cat3,cat4,cat5,cat6,cat7,cat8,cat9,cat10,cat11,cat12,cat13,cat14,cat15,cat16,cat17,cat18,cont0,cont1,cont2,cont3,cont4,cont5,cont6,cont7,cont8,cont9,cont10,target
171,B,I,A,B,E,BI,A,N,N,A,HJ,A,A,A,B,B,D,D,B,0.5137897083664289,0.3141902961814034,0.3540209037162653,0.5787491034109606,0.5922301866792822,0.14091640568210087,0.1349552935204988,0.5162879914959384,0.3258341119053701,0.3057467756838858,0.4952419251509531,0
172,A,F,A,C,G,BI,A,E,Q,A,MD,A,A,A,A,B,D,D,B,0.6392219867754083,0.6679290224042224,0.8412636301503751,0.7018815176777342,0.6749679577951683,0.5533152421025656,0.30969414648815746,0.8484345361812471,0.7363624475262619,0.7523216563460507,0.9532827726992884,0
173,A,L,L,A,F,BI,A,N,AX,A,HK,A,A,A,A,B,D,D,B,0.4629078271690717,0.7116614702393127,0.715424849211267,0.5941764996570179,0.2742825104232021,0.6802063271464314,0.7373251770351266,0.6454476636250778,0.5481647590369448,0.7243821877734257,0.3863595428179215,0
174,A,I,A,B,E,L,A,S,AE,A,LE,A,A,A,A,B,D,D,B,0.8253560193828138,0.6228652588533109,0.5574988702984592,0.6808450120964399,0.3368562393371164,0.487251369596753,0.5863883291606674,0.7322122742379245,0.4097747576978919,0.2614617992252497,0.6607995494263129,0
175,A,J,A,B,E,BU,I,W,S,A,HG,A,A,A,B,D,D,D,B,0.612821715586046,0.465775382806795,0.347325404919498,0.560064539996027,0.6039802978873342,0.3568599957689839,0.14307045901823914,0.5427606448299688,0.4024630859998667,0.2891292202837897,0.6785990218192031,0
177,B,O,D,A,F,BI,A,R,BM,A,HK,A,A,A,A,B,D,D,B,0.3679743967427094,0.252779765463038,0.7123576770416095,0.5793511997667965,0.6746022040045053,0.6810305695839157,0.6607485549179516,0.3750703149302601,0.3814663937042461,0.739133558706184,0.3068320486964262,0
178,A,H,A,A,G,BI,G,AS,AT,A,MD,A,A,A,A,D,B,D,B,0.5519762319810603,0.9183451310144864,0.9106538992176456,0.28682960113645345,0.7174430907366063,0.8024873209682821,0.5526477926932198,0.3897113733814174,0.6353512214546264,0.2674183052099362,0.5439638694565219,1
182,A,I,A,A,F,BI,A,P,H,C,HB,A,A,A,A,A,A,D,D,0.3150527660368695,0.4659189726874772,0.4574158077686872,0.2792368635463444,0.2288414685276486,0.5557671358352538,0.9467757495206692,0.43287460510645054,0.9002566092461328,0.3431777548778755,0.2994342286526169,1
183,B,K,A,B,E,BI,C,AA,AX,E,CR,A,B,A,A,B,D,D,B,0.31631367923640585,0.33248647289335337,0.3256989939045539,0.32537715256391553,0.35461080790934985,0.7369924887631439,0.5827171183159112,0.28032395690336165,0.3640823397742345,0.5770789749955175,0.31363567498518913,0
184,A,I,A,B,E,BI,A,F,AE,A,DJ,A,A,A,A,B,D,D,B,0.31542096052010543,0.2868305354321077,0.38568077746929946,0.25240810346202136,0.28317991095823936,0.17202284679849095,0.5679213544772119,0.26786050961663993,0.3510533384993449,0.25930343032307984,0.3824462093007325,0
186,A,I,A,C,H,BI,A,AV,AX,C,HK,A,A,A,A,B,D,D,B,0.2643407319308454,0.7449447845572027,0.777498825656709,0.7001818340129284,0.7138613040899089,0.5555158616366325,0.3408430617791643,0.8200849184007474,0.150963941155064,0.8227916629977383,0.9401566711222326,0
188,B,H,G,C,F,BI,A,AF,AX,A,HK,A,A,A,A,B,D,B,B,0.12262314744753493,0.6918422781878151,0.8041579445058379,0.05535054285045152,0.1869422255490928,0.7854882924239414,0.8806332723861128,0.3336704305807073,0.42846260213387377,0.6627042709441986,0.2587358492843518,0
189,A,F,A,A,E,AB,A,AI,I,E,HX,A,A,A,A,B,D,D,B,0.6721798226954174,0.4675753377630914,0.4584143442533075,0.6962895177969588,0.4686807900710114,0.5539125045855959,0.09546176261494596,0.8135551684702805,0.35860938235165085,0.3313530139000494,0.6907520066062374,0
190,A,H,A,B,F,BI,A,AH,X,A,DJ,A,B,A,B,D,B,B,D,0.5233107533040172,0.4616030648083907,0.46653997742302095,0.5882789347543678,0.2480775132586905,0.7677420488628778,0.516349533161469,0.469040438009207,0.44869325411398747,0.4812175573765388,0.4343568261014511,1
194,A,I,A,B,F,BU,C,C,AD,A,LY,A,A,A,B,B,B,D,B,0.7286700038757585,0.5722445737205474,0.6740989179261758,0.7066223422577457,0.6823739312655014,0.2601153859171879,0.2386779337079,0.6113572675352656,0.4412445129753476,0.5666830268289121,0.8034028798518111,1
195,A,M,A,D,D,BI,A,E,BM,C,CK,A,A,A,A,B,D,D,B,0.171746866109207,0.2428509330488688,0.21707166590409016,0.2234926084853872,0.8094033611059406,0.09311341565802128,0.34386559305160275,0.241632081757208,0.4331509508973487,0.3108378722057151,0.2606096622123276,0
196,A,B,G,A,I,BI,A,AF,J,A,HV,A,A,A,B,B,D,D,B,0.28695839571397896,0.9548914930046052,0.9379443844181408,0.16939773282022355,0.7304687301765058,0.7809193432797578,0.8587613694817373,0.5561342975375159,0.9923122545092398,0.5360075906827941,0.5829327840260546,1
205,A,M,D,A,G,BI,G,E,H,A,GS,A,A,A,A,D,B,C,C,0.39665919625147184,0.5855442457852028,0.9284441335361844,0.2056937883502708,0.8085269534595352,0.7849726792613113,0.8964589325105857,0.45371657531706394,0.9039743524595508,0.5092928906547894,0.3861265231034078,1
207,A,I,A,A,F,BI,A,AH,BJ,A,LF,A,A,A,B,D,D,D,B,0.9102291108789604,0.5610866202047677,0.5911469900499703,0.7546985227187645,0.2299548491789464,0.27988383228562963,0.5016659135492173,0.8368749042952532,0.6002919821339087,0.6950310616050501,0.4470429528292502,0
208,A,N,A,A,E,BI,C,AH,AX,J,LG,A,B,A,B,D,B,D,B,0.38933135616115067,0.3718048634095621,0.3899350058710245,0.07315970090145353,0.3711313619702585,0.259672680869872,0.5573634054990552,0.3885981835720208,0.3656492924753891,0.271134023053934,0.28017934209417483,1
212,A,F,A,A,G,BI,A,J,L,A,HQ,A,A,A,B,D,B,B,B,0.6225973602400834,0.7893613372107638,0.7774776830433774,0.7261308850318501,0.6796844832681602,0.7758226759817295,0.779584065390692,0.733436325065242,0.9330465712149748,0.947780307650077,0.6579300220777043,1
215,A,H,J,G,E,AB,E,AU,BM,A,DP,B,A,A,B,B,B,D,B,0.6060099078056128,0.4376849424866683,0.3953494156076841,0.6043757086028476,0.786676052930023,0.6204748720877228,0.12933281638679414,0.3687636975130505,0.7288615929106936,0.697857154985289,0.5225796829577399,0
217,B,F,A,A,F,BI,A,AN,S,A,LB,A,A,A,A,D,B,D,B,0.8447752245923311,0.7738286181528179,0.6169778820011953,0.7980312763567592,0.6804165253510566,0.6182313582619422,0.17981353020334234,0.8514681319046328,0.7760001928279847,0.4696985795463774,0.9247948142661914,0
218,A,I,A,A,E,BI,C,U,X,E,CR,A,B,A,A,C,D,D,B,0.314786511567374,0.27966135569334666,0.26728853070532904,0.6147440851045287,0.30016310790354195,0.7373616591153662,0.5181354649092185,0.3864831950179805,0.3778353816362082,0.6088812106392613,0.3951015133801169,0
219,A,L,A,A,E,BI,G,F,J,A,IG,A,A,A,A,B,D,D,B,0.6316593118813976,0.916452131689094,0.9206393486297856,0.8414712598507426,0.8004717148719016,0.5541236528713076,0.2305039749875141,0.9194679117338698,0.6626083824692731,0.3556493305913043,0.8539585228729315,0
220,B,G,A,A,F,BI,A,K,BM,A,BG,A,A,A,B,B,D,D,B,0.32404089334549513,0.21933799829350287,0.8518712445910583,0.4392933966945841,0.8231615551455425,0.7325356979961457,0.5736157295981649,0.3657101389218105,0.4263223000350044,0.7425446171294464,0.2937211452615741,0
224,A,L,C,A,E,AB,A,E,AX,A,DJ,B,A,A,B,B,D,D,B,0.236892606167511,0.2973334300523193,0.2861209769987231,0.5771663206031047,0.7888945976227603,0.7930363399759353,0.5271386535590571,0.34258322711833683,0.3445890097361273,0.2907683756478157,0.31931906128412124,1
225,A,G,M,A,H,BI,C,AL,F,A,KP,B,A,A,B,D,B,C,C,0.2988472742093117,0.6768886859408509,0.6675186473091942,0.3485273908052857,0.31763235772681325,0.8190612240414634,0.774988514016664,0.3840736025713744,0.7095154870795894,0.5300203581239848,0.4592130626935515,1
227,B,I,A,C,H,BI,A,O,A,A,HK,A,A,A,A,B,D,B,B,0.3500210783803922,0.6390318311831881,0.711981616058705,0.07215604860372082,0.7081155619396566,0.6216768355278922,0.70240255583434,0.7251705890633726,0.5593831316200193,0.8194443910552155,0.4626290043499381,1
230,A,H,G,C,F,BI,A,E,AE,A,GS,A,A,A,A,B,D,D,B,0.367987672670469,0.6038784162327663,0.650403122345879,0.5685886030881159,0.7676816769280697,0.4224578461498582,0.6075155166540839,0.350705378107113,0.32454622542603234,0.2859367462399742,0.3896598280569279,0
231,A,I,A,B,E,BI,C,AH,Y,A,DJ,A,A,A,B,D,B,D,B,0.7121729717459441,0.31384502011232723,0.3368852270994221,0.6071743142191762,0.21805551105760984,0.2531313564704522,0.1510730430198346,0.5286597877336402,0.4591410252307101,0.28551688937455205,0.7975065512291266,0
232,A,K,A,A,F,BI,A,U,AD,C,IG,A,A,A,B,B,D,D,B,0.918161814556578,0.7155912858828597,0.7984264995445943,0.8574429983946469,0.2790677396905972,0.7349416994284641,0.21249559611543511,0.7950584884648622,0.7829800055755508,0.7066367050748409,0.9432408295501156,0
234,A,G,L,N,F,BI,E,U,M,A,HK,B,A,A,B,D,B,C,C,0.3850145786665096,0.4708988350619793,0.6673779095585924,0.03932723642795352,0.28584297437736056,0.7853175519779334,0.534581972402237,0.3157574935905387,0.4857844180760336,0.4952814156175943,0.3921038187310024,1
235,A,I,D,A,E,BI,C,AV,X,A,CR,B,A,A,B,B,D,D,B,0.20281736581781765,0.3703173314188586,0.35166289464851386,0.09981533377451254,0.230826640160172,0.7321774851855848,0.5366985651738648,0.3895868614749067,0.4139941059474521,0.6269058589761457,0.3420279113402957,0
237,B,I,A,A,D,BI,C,AI,BM,J,CR,A,B,A,A,B,D,D,B,0.3469331329859795,0.31493508374223955,0.23790084367954684,0.3347967730935393,0.6174023478313985,0.6830350204758634,0.5587090210373157,0.2074229351859037,0.4070405179802564,0.6206974489397775,0.6485801950119663,0
238,A,I,A,B,D,BI,A,AH,I,F,LI,A,A,A,B,B,D,D,B,0.5449079651206551,0.4543022324318802,0.4477150930818489,0.3415331812095581,0.23510141776584395,0.09684822884203152,0.1440122305628479,0.3615348056325725,0.3746187026276204,0.4691652740317402,0.4589809616680813,0
240,A,F,A,B,G,BI,A,S,L,A,HQ,A,A,A,B,D,D,D,B,0.8935774213137763,0.776619821073793,0.7464549035238615,0.8232595999118175,0.3658226461721422,0.6191005560464645,0.2784189221248758,0.8656051026620563,0.7616341934119246,0.8084378292446434,0.9501508567318844,1
241,B,I,A,A,E,BI,C,E,BM,A,CR,A,A,A,A,B,D,D,B,0.31813778285995864,0.2504085297113505,0.3594706104606563,0.6209717043282753,0.8157922572681624,0.4878807876339201,0.5620058722640368,0.20874008208705125,0.2859786859685923,0.379741683499284,0.37649222054690223,0
243,B,I,A,A,E,BI,E,J,AS,E,CR,A,B,A,A,B,D,D,B,0.3335952361457875,0.3609200357640295,0.3549627579965525,0.5931178349336937,0.37177338674374394,0.7399679865428644,0.6146949868708218,0.26465198205841645,0.2552134371235069,0.252028042930436,0.3070435466345885,0
245,A,F,G,B,F,BI,A,AN,AJ,A,HV,A,A,A,A,D,D,D,B,0.4797772121747953,0.4410893464869395,0.45435369322062896,0.6973989080802514,0.1987647011002806,0.554760639835034,0.2673333075163345,0.5979136881777517,0.5519452815128268,0.3109756907454865,0.4063111524123109,1
246,A,L,G,A,E,BI,A,AS,Y,A,KW,A,A,A,A,B,D,D,B,0.735561380575374,0.7663488123986955,0.9192751776582218,0.7761352383293338,0.8014440268154336,0.6179233781237207,0.6979603866175408,0.6669841070029029,0.7286027997795245,0.7081807872177255,0.587443203619469,0
248,A,M,C,A,E,BI,C,K,AK,A,CK,A,B,A,A,B,D,D,C,0.30018949017385,0.3381815822643839,0.3330213974047147,0.5842005610851881,0.3445023893491898,0.7678304280408409,0.5632997357625636,0.3163853797368906,0.30405893685680313,0.25872252225224324,0.3308084611011237,1
249,B,I,A,A,E,BI,C,S,BM,E,AD,A,B,A,A,B,D,D,B,0.2882048460194738,0.2752372098905832,0.23303539456305994,0.591585652077472,0.6711554667655568,0.4879815567000517,0.5698789512635068,0.3663006115689144,0.3615238532829013,0.3285689912660848,0.31325624217042336,0
252,A,N,A,B,G,BI,I,AV,AF,A,HL,A,A,A,B,B,B,D,B,0.4597281832196843,0.4607307824222231,0.9454980050380898,0.14950482663494347,0.2880928282229046,0.28120689235611745,0.5287610223168809,0.31193376266214706,0.33183854081557274,0.2414827238864369,0.3774099771379666,0
254,A,I,A,A,J,BI,E,AH,AJ,A,HV,A,A,A,A,B,C,C,B,0.4273612825465036,0.4793433252216577,0.4557234593218975,0.05835767076661316,0.2345890063264811,0.28206882470265626,0.2812701655022585,0.3857477707667606,0.6364921465610263,0.294344555326987,0.4054622982037373,0
255,A,L,C,A,E,BI,C,AX,AX,A,DP,A,A,A,B,A,D,D,B,0.4421086124026151,0.3173487555595847,0.3059238821287545,0.5918970579731186,0.2148947784687225,0.2762535703812036,0.5416645789890453,0.34233570683465064,0.3865886956926097,0.2760749905990157,0.4417156679537188,1
256,A,H,C,A,D,AB,C,AR,X,A,DC,B,A,A,B,D,B,D,B,0.4939320216077331,0.17125983071870932,0.19681886246660107,0.25888772951594763,0.7160834466060442,0.1421801002673906,0.3982786038097129,0.3732296601569369,0.3495618959070257,0.465482569280318,0.3974157475943143,0
257,B,I,A,D,E,BI,A,U,L,E,LN,A,A,A,A,B,D,D,B,0.9364505838891848,0.7714216452252203,0.7946288111071849,0.8871632680768138,0.2883185823205348,0.5554911173194778,0.217048300749064,0.9240322993714684,0.6066072790958817,0.7989801606846136,0.9470269788276444,0
264,A,O,F,A,F,BI,A,AW,BM,A,GS,A,A,A,A,B,D,D,B,0.3088933929606821,0.7005351301661643,0.6810721306601664,0.5812146680830431,0.21569377397395811,0.8141422458791369,0.5884192018687234,0.4049848298012123,0.38490649123964304,0.7370645732102367,0.3804021606201409,0
265,A,I,A,A,G,BI,C,F,AT,A,BF,A,A,A,A,B,D,D,B,0.4996042536342269,0.7310814520403348,0.9343528184321358,0.3575674110473055,0.23473656216365185,0.35870854425199444,0.4991782696491429,0.5685236367368894,0.9030949901453984,0.3277539586857147,0.5488977935690478,0
266,A,G,C,A,E,BI,A,AN,BM,E,DJ,A,A,A,B,B,D,D,B,0.4022683481191654,0.3385089329971662,0.3942475319418183,0.5969292908828684,0.8137220707674073,0.3563535232360936,0.3734691844231111,0.3447243491172484,0.3742410423001896,0.32137335982711074,0.39570603195573095,0
270,A,K,A,B,E,BI,A,E,Y,C,KW,A,B,A,A,B,D,D,B,0.8925925564530302,0.5440934025591394,0.9327842809505736,0.8402096140500692,0.7992975813031173,0.7339249482601321,0.16296171274904964,0.9435453063899956,0.5978258946187278,0.8094674976849511,0.9190454837056634,0
272,A,N,J,A,E,BU,C,AH,N,A,LU,B,A,A,B,B,B,D,B,0.6562457629154909,0.3492317823176068,0.3797828862498616,0.6596117581592322,0.6119004633263468,0.0973549455512949,0.12652874332604402,0.7008281538090765,0.4345028221868649,0.641497376227725,0.6818286147701483,1
273,B,O,A,A,E,BI,C,U,AS,A,CR,A,B,A,A,B,D,D,B,0.3302283644925473,0.3803529237346789,0.3690591038572639,0.6420350189256541,0.34928980863034065,0.4876739271927808,0.5665401027747651,0.5452847555077863,0.4194463816892423,0.31688027363607,0.3357320217658836,0
274,B,I,C,B,E,BI,A,E,BM,A,O,A,A,A,A,B,D,D,B,0.3427364529100317,0.26917978501404605,0.471891857132336,0.2144424041902603,0.7848942044494028,0.4859277868079893,0.3508061366542775,0.4176406636799925,0.38351034004942347,0.6848757405624545,0.39969936300435815,0
275,A,I,A,A,F,BI,A,AH,AX,A,LF,A,A,A,A,B,D,D,B,0.3810191025740277,0.5573604321569855,0.5901905700471908,0.7831791324459323,0.22374713383382205,0.7339029364520552,0.4216920724032888,0.3097614057117807,0.6217687572703382,0.3821241062118006,0.3773461849197499,0
277,A,F,D,A,G,BI,A,J,Q,A,HK,A,A,A,A,B,D,B,B,0.5226804252032711,0.6239646666144327,0.6081335650202965,0.33393494133269525,0.3539370917605785,0.48759794425194003,0.6388904780364446,0.4586730413025357,0.5097987671949643,0.3165072174768726,0.5321387399280185,0
278,B,J,A,A,F,BI,A,J,AX,A,HX,A,A,A,A,A,A,D,B,0.3858387400214139,0.29200289780907684,0.3848570427015701,0.6508375497575868,0.40486068856903096,0.7953170841477271,0.507520321430329,0.4964482974829162,0.3899591786609784,0.3098176073662517,0.3327407460286824,0
279,A,J,A,A,H,BI,A,AN,AE,A,HQ,A,A,A,B,D,D,C,B,0.6455217615758025,0.7104637825235359,0.759577147705279,0.6871446369003676,0.3042593641883877,0.6212181984187854,0.7317206067636253,0.7500681965246494,0.7475718081181633,0.6077689611229189,0.6604951377364559,1
280,A,I,A,A,E,BI,A,AN,BM,E,CS,A,A,A,A,B,D,D,B,0.9246178513356748,0.5942761455990716,0.8467604675767043,0.7170221032565113,0.8007077515214731,0.1017524730695238,0.21470985786343985,0.8174170388173766,0.4565945650394565,0.5143242573828168,0.8126800554322304,0
281,B,I,C,A,E,BI,A,E,AK,A,DP,A,A,A,B,B,D,D,B,0.4778655212218145,0.2892121020502681,0.21606329136260075,0.2887899354113109,0.803717080170967,0.2916273616451681,0.5446043063353252,0.3539938757223358,0.33877418837376194,0.2602941837204754,0.3174011756241619,0
282,B,I,A,A,E,BI,C,N,X,L,CR,A,A,A,A,B,D,D,B,0.4159522327984527,0.2895585627243373,0.2262083047943517,0.3592357593479472,0.5878302462024071,0.7363011805344168,0.5433011072857925,0.4542841919871572,0.4292251148196893,0.647832384093799,0.4050261755132916,0
284,B,A,A,B,E,BI,A,N,S,A,HJ,A,A,A,B,B,D,D,B,0.8701443138558155,0.5507053349538183,0.6580681439195786,0.6582965256806645,0.6084252319353666,0.7355153768972912,0.25338049042361765,0.8916496813226548,0.4699478149463372,0.7471071108341498,0.9242336299477178,0
285,A,L,O,A,F,BI,C,E,AF,A,GI,B,A,A,A,B,B,D,D,0.22048993556067054,0.4222130669927813,0.4961439059089957,0.32638026810868537,0.8076711344553872,0.5537408597829626,0.36977329362565503,0.3171964515341732,0.42835158857547534,0.3243551350701593,0.3415159954020337,1
287,A,F,A,B,H,BI,A,AI,AE,E,DQ,A,B,A,A,B,D,D,B,0.5452538918283204,0.4222118127882606,0.7907138706505212,0.2253737973221561,0.3783887244337691,0.3009674073485957,0.2674194544459593,0.3678731093433907,0.6650101309794257,0.2501858747617991,0.5178099307364102,0
288,A,F,C,B,E,BI,I,E,L,A,IR,A,A,A,A,D,B,B,B,0.6255891400134401,0.447144944644629,0.6253557323782989,0.5623314195293176,0.8085033493101478,0.3557069100870761,0.2508609934874821,0.5387816179353603,0.6868326154676303,0.3239088508333293,0.5910699518828334,1
289,A,I,C,A,F,BI,C,U,AE,A,GS,A,A,A,A,B,D,D,B,0.4755066889389762,0.4751846958426552,0.4202932872528201,0.3829033545535211,0.2225335572214068,0.13628100974237875,0.4771286626531902,0.3525420141677745,0.3588676660007721,0.3395368369316321,0.4668692600067573,0
290,A,N,A,C,E,AB,A,AH,K,A,DJ,A,A,A,B,B,B,B,B,0.5295829827631087,0.3297718427956977,0.2260875432958985,0.6333640583527316,0.25331062148474137,0.6803662032745526,0.4917482121349505,0.3675563220869622,0.3801884150731039,0.29651698356455664,0.3213143567005741,0
296,A,F,A,B,F,BI,A,E,Y,A,IG,A,A,A,A,B,D,D,B,0.9392206661507608,0.5647865636778012,0.5606195608886342,0.8564540172149949,0.7979829766369048,0.55585981285749,0.16924468923890726,0.7981838739892863,0.7548879567567274,0.4538532558307556,0.8103696109683696,0
297,A,K,A,A,E,BI,C,AO,H,J,DV,A,B,A,B,D,B,D,B,0.6239159427181526,0.5215318094634804,0.5305504060696907,0.6429796571536106,0.8171194046886885,0.6207070381064508,0.5905268717142548,0.5488643565103748,0.5185535407927993,0.3189459495452172,0.422477635256684,1
299,A,K,A,A,F,BI,A,S,AE,E,HK,A,A,A,B,B,D,D,B,0.6307420248108737,0.7162782150317462,0.6734978743342511,0.6968029991314585,0.6703901619229417,0.6221146174163317,0.6186707395812087,0.7278706808724336,0.7956050755160208,0.3807028022721589,0.635455798547959,0
301,B,I,H,A,E,CG,E,J,BL,A,HA,A,A,A,A,A,D,D,B,0.190215346181278,0.19523241397537866,0.29437950772714555,0.2875125404418133,0.5827300856604121,0.14095687480482674,0.6463125644544627,0.2363983572544092,0.2721024626606749,0.2633684170486437,0.313840052345977,0
303,A,I,A,A,E,BI,C,AH,AK,C,DJ,A,A,A,A,D,D,D,B,0.4945042166801013,0.34339162727596423,0.3599956962159249,0.5882967983110414,0.8077594460918224,0.7362107485579049,0.4924644072809246,0.4614853876693708,0.3732257623180281,0.3601559633784219,0.4104454220512754,0
306,A,J,A,A,G,BI,A,AI,AT,E,KB,A,B,A,A,B,D,D,B,0.4446351354910436,0.5709094525530162,0.44322350928632,0.2947700240139521,0.23122347679893995,0.4884215021137878,0.5616093436888003,0.525509847022178,0.7035511914545632,0.6097819801234188,0.5307321337182987,0
308,A,H,A,D,H,BI,A,AF,A,A,HK,A,A,A,B,D,B,C,D,0.5314355259872925,0.8061657763847532,0.7991723694401562,0.2491013340383067,0.6754599377666349,0.6798258557448353,0.7637500247354247,0.4232432764828343,0.9091155550024428,0.4050626954102473,0.5266729352381034,1
310,A,A,A,A,E,BI,E,N,N,E,DJ,A,A,A,B,B,D,D,B,0.5144886951647714,0.4010483743329879,0.475360276361274,0.7458149437333818,0.5651253881990962,0.7349251305645096,0.2250172724519557,0.7083429051166756,0.4204958347706485,0.298816186806726,0.5111215195371479,0
311,A,H,Q,A,D,AB,C,AH,BM,A,DC,B,A,A,B,D,B,D,D,0.4824205973199313,0.22550173818376235,0.2553596023566181,0.2508327224037434,0.24766527936958035,0.7880879931025926,0.3332826116011656,0.24504901224076586,0.3144095442988077,0.5887173619028225,0.4618063691175033,1
312,A,H,I,H,E,BI,A,AS,Y,A,HC,A,A,A,B,D,B,D,B,0.9280702576033664,0.6088693967638675,0.464026112494281,0.7118789183966416,0.7246891363944714,0.0853122883462786,0.2264448300820621,0.7062201341273238,0.5597604213202737,0.4541093797659197,0.563950958623787,1
313,A,I,A,A,F,BI,A,AN,AX,A,DP,A,A,A,A,A,D,D,B,0.1550143511363793,0.3237242417929295,0.25642645262491004,0.3499044882237236,0.28975743757507,0.5552654510476492,0.5485460908590409,0.3406518021877658,0.35054863075963194,0.33813675480344496,0.4385127093232645,0
318,A,H,D,B,E,BI,A,AS,S,A,LB,A,A,A,B,B,D,D,B,0.8263379430839548,0.4874465527807997,0.9134825971934556,0.67313872239984,0.7510316741206663,0.4202362263269338,0.212047019481275,0.7339352975694873,0.5538555353451697,0.2720946710519432,0.950569319621851,0
321,A,L,G,B,G,BI,A,AS,AD,A,HQ,A,A,A,B,D,D,D,B,0.8854024568895563,0.7536721118476717,0.8134230450928751,0.7838739629524857,0.7302329473217065,0.7886011585692546,0.5795264971343983,0.8447704405935241,0.7136933259764583,0.8104599911087652,0.9534011478978032,0
323,A,B,A,B,J,BI,E,J,AF,C,MD,A,A,A,A,D,D,D,B,0.5485474810959821,0.9776580751165171,0.9025933089924921,0.17562114913858512,0.4725274198942639,0.7814774082521794,0.8555000632981542,0.5208133245450407,0.9014759467667648,0.3627500934303277,0.5267597906968908,0
324,B,K,A,D,E,BI,A,F,AU,J,IG,A,A,A,A,B,D,D,B,0.8859098140552315,0.7681961061673551,0.8213051885248305,0.8546627198739225,0.3302863968297927,0.5566302449313669,0.2974881944709329,0.8371018881971775,0.6352004793759876,0.8249235953165949,0.9461722257289976,0
325,A,K,A,B,D,BI,A,AV,BM,F,CK,A,B,A,A,B,D,D,B,0.6813644806249006,0.2196499709377816,0.21639677226238585,0.8346937091937127,0.2968679844536493,0.7341105066537142,0.5065956386088448,0.3761200011126748,0.35888397882797995,0.510157739377326,0.9063971032062038,0
326,A,I,A,A,H,BI,A,R,BM,A,HK,A,A,A,A,B,D,D,B,0.4403256360319183,0.7197633430072545,0.6934903440142749,0.3035532192719493,0.6717048359715533,0.6829870537145589,0.7766509963457656,0.3612275040562471,0.4391958462416658,0.7182875134493768,0.37545222546182055,0
327,A,L,A,A,H,BI,A,AK,I,A,FP,A,A,A,B,D,B,D,B,0.34055940333827817,0.4707751337476461,0.46163957015900203,0.36446944554442207,0.35176621509889616,0.7887588984367281,0.702791583128635,0.3753470066277328,0.6739956709281051,0.3524306131230955,0.4571727155079777,0
328,A,F,A,B,D,AB,A,AA,BM,A,CK,A,B,A,A,B,D,C,B,0.21323812217982407,0.2196695599906607,0.2318355084263766,0.3826251194355881,0.300847567344824,0.7343298110577853,0.3293866330167156,0.25355852959502395,0.3347294009294607,0.6740456738107801,0.2925360813301406,0
329,A,G,Q,C,F,BI,A,AH,BM,A,AT,A,A,A,B,D,B,D,C,0.2362100358859297,0.612611423376862,0.5572928583716271,0.8051701533539547,0.3018584491126713,0.35528652723951665,0.6852691907105563,0.3066392432677724,0.44855380902370656,0.5649263477452251,0.4054716858152155,1
330,A,I,A,B,E,BG,I,J,AL,A,IF,A,A,A,B,A,C,D,B,0.0900521044882844,0.26875881496173754,0.2912201938721579,0.3141645030103824,0.3845156278616701,0.6805292034057282,0.6596769680829897,0.2084313979885083,0.2571877236640227,0.374578746205567,0.2857308444541857,0
336,A,J,J,A,E,BI,A,E,AX,A,DP,A,A,A,A,B,D,D,B,0.3716644290649397,0.30900001408533634,0.3161991066198382,0.5721854101776169,0.8000826512624754,0.3573356816420798,0.5346582356926226,0.3529529555338269,0.38606682467636094,0.4484214851890948,0.3812167066381128,0
337,B,F,C,A,E,BI,A,N,AF,A,DF,A,A,A,B,B,D,D,B,0.2011565494891793,0.4295226857914623,0.3794283303295847,0.2342899043846784,0.6163936065849012,0.1904229468819579,0.19459322062962794,0.5281186516679355,0.4031248331967716,0.36122842960361,0.3283118958403318,0
338,A,H,I,B,E,BI,A,AE,Y,A,HN,B,A,A,B,B,D,D,B,0.5253682634668805,0.2286518655461601,0.5064282947253484,0.62313813907573,0.5496853853870078,0.16462211089467846,0.29309983298156395,0.5377780820970605,0.2884781113122351,0.256652009053934,0.9371895891419076,0
341,A,I,C,A,E,BI,C,AF,AF,A,DP,A,A,A,A,B,D,D,B,0.32307937819270466,0.3315987493430487,0.3728869196722025,0.2649351544200684,0.21745049548261525,0.7356707595223693,0.4449494755941981,0.3177587641933209,0.34785356314473315,0.3977068314431816,0.3937469354258754,0
343,A,N,A,D,F,BI,A,AF,AX,A,DP,A,A,A,B,D,B,D,B,0.4998865104417504,0.32164627510701965,0.3413113149687945,0.3300179720117333,0.2396133715377166,0.7348981690924143,0.7679388932596757,0.3478843539062884,0.3885961210615226,0.4822345667423629,0.4302124283467539,1
346,A,F,Q,A,G,BI,A,AS,AG,A,HK,B,A,B,B,D,B,D,D,0.5215585296564796,0.7105742147943447,0.6886020977662051,0.6397324269323679,0.4758323911918793,0.7967420551954929,0.750176449762011,0.4232265959247321,0.6706634197109985,0.9344660371846192,0.5251944945392704,1
347,A,B,D,A,F,AB,C,U,K,A,GC,A,A,A,B,B,D,D,B,0.6798254766918166,0.4683542039073021,0.4672270610893578,0.6559754896276649,0.2235377503334476,0.4876068508091311,0.2009461449567896,0.3645365090429528,0.3894549762260979,0.562363367751151,0.2661716787403331,0
